matcode,title,ref,au,safstk,reorder,ar,desk,ordcst,eoq,lt,safty,auamt,spare,gr,nm,pstock,ind,nsaftystk,specno,matgroup,section,group_b,group_c,group_a,abc,reordqty,unitrate,dwgno
S25333,"Valve, MRG,NDE,6317-13                       ",NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S25337,"Valve, MRG,DE,6322-150                       ",NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S25437,Ring DSD                                     ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S25586,"Supporting plate, cable Gland                ",NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28000,Resistance 100 Ohm/10 W                      ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28003,Resistance 220 Ohm/25 W                      ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28004,Resistance 330 Ohm/25 W                      ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28005,Resistance 470 Ohm/25 W                      ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28120,Current Transformer 150/1                    ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Comp.Plate               ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28121,Current Transformer 200/1                    ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Comp.Plate               ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28122,Current  Transformer 250/1                   ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Comp.Plate               ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28123,Current Transformer 300/1                    ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Comp.Plate               ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28124,Current Transformer 400/1                    ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Comp.Plate               ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28125,Current Transformer 500/1                    ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Comp.Plate               ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28126,Current Transformer 500/5                    ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Comp.Plate               ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28150,Adapting Auto Transformer-ARES 298           ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Comp.Plate               ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28151,Adapting Auto Transformer-(750 V)            ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Comp.Plate               ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28160,Potentiometer 33 Ohm/25W                     ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Comp.Plate               ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28161,Potentiometer 33 Ohm/55W                     ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Comp.Plate               ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28201,Capacitor 100 V 470 MFD                      ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28202,Capacitor 63 V 1000 MFD                      ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28251,Bridge Rectifier 3 PH 4.2 A (for 4KD4)       ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28252,Bridge Rectifier 3 PH 11A                    ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28270,Forward Diode 16A (Indigenous )              ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28271,Reverse Diode16 A (Indigenous)               ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28272,Forward Diode 70A (Indigenous)               ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28273,Reverse Diode 70A  (Indigenous)              ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28274,Forward Diode100 A                           ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28275,Reverse Diode 100 A                          ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28598,AVR CIN 81 A (Indigenous)                    ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28599,AVR CEC 90 A (Indigenous)                    ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28681,Insulator 10/36                              ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S28682,Insulator 12/50                              ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29001,Ball Bearing 6208 2Z/C3                      ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29002,Ball Bearing 6210 2Z/C3                      ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29003,Ball Bearing 6212 2Z/C3                      ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29004,Ball Bearing 6310 C3                         ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29005,Ball Bearing 6313 C3                         ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29006,Ball Bearing 6314 C3                         ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29007,Ball Bearing 6315 C3                         ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29008,Ball Bearing 6317 C3                         ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29009,Ball Bearing 6320 C3                         ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29010,Ball Bearing 6322 C3                         ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29011,Ball Bearing 6324 C3                         ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29012,Ball Bearing 6326 C3                         ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29015,Ball Bearing 6310 2RS C3                     ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29016,Ball Bearing 6313 2RS C3                     ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29017,Ball Bearing 6314 2RS C3                     ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29020,Ball Bearing 6316 2RS C3                     ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29130,Spring Pre-load XN 00 1 27                   ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29150,"Nipple Grease (M8) ,9-20-0-22                ",NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29909,* Forward Diode 85A (with M6 Stud)           ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S29910,* Reverse Diode 85 A (with M6 Stud)          ,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900343,MEDIUM SCREW DRIVER                          ,MODEL NO:826                        ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,350,NULL
903605,REPAIR OFDIGITAL OUTSIDE MICROMETER          ,TWO PIN    293-624 MODEL            ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Consumable          ,NULL,NULL,NULL,NULL,X ,NULL,2000,NULL
903606,TAPER ROLLER BEARING                         ,NO:30206                            ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Consumable          ,NULL,NULL,NULL,NULL,X ,NULL,1000,NULL
903607,TAPER ROLLER BEARING                         ,NO:30207 J2/Q                       ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Consumable          ,NULL,NULL,NULL,NULL,X ,NULL,1000,NULL
903608,COPPER SHEET - 1 MM THICK                    ,SIZE:DIA 420 MM OR SQUARE 420 MM    ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S21151 R0 ,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,1500,NULL
903609,HYDRAULIC HOSE AS PER SAMPLE GIVEN           ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,0,NULL
520041,ZN.PASS.H.T.HEX.HEAD SCREW                   ,M8 X 25                             ,NO,516.667,1033.333,3100,NULL,0,4606,2,2,0,1500,520 ,NULL,0,0,0,S20001 R1 ,Production          ,NULL,Fastners                      ,Hex Head                      ,Steel                         ,C ,2500,0,NULL
903610,HYDRAULIC PRESSURE HOSE                      ,FOR VTM AS PER SAMPLE ATTACHED      ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,1500,NULL
900500,INSULATED CROCODILE CLIP(BLACK)              ,NULL,NO,1,1,2,NULL,1,5,1,1,0,1,NULL,NULL,0,1,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,10,NULL
903612,ASBETOSE GASKET                              ,THICKNESS 2 MM                      ,M ,NULL,NULL,NULL,H    ,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Consumable          ,NULL,NULL,NULL,NULL,C ,NULL,250,NULL
529251,TERMINAL STRIP LABEL                         ,AG-99-2-909                         ,NO,32.5,54.167,130,NULL,0,215,2,3,0,0,529 ,NULL,0,0,0,S29250 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,200,0,NULL
528220,ELECTROLYTIC CAPACITOR                       ,220 MFD 63 V                        ,NO,0,0,6.7,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S28201 R0 ,Production          ,NULL,NULL,NULL,NULL,X ,0,10,NULL
528265,ZENER DIODE                                  ,1N 4738 (8.2V/1W)                   ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S28091 R0 ,Production          ,NULL,NULL,NULL,NULL,B ,NULL,2,NULL
528297,TRANSISTOR                                   ,TIP 122                             ,NO,NULL,NULL,NULL,NULL,0,NULL,3,1,NULL,0,NULL,NULL,NULL,0,NULL,S28298 R0 ,Production          ,NULL,NULL,NULL,NULL,X ,NULL,40,NULL
528740,MINIATURE PUSH BUTTON SWITCH - 1 NC          ,"250V,10A BOX MOUNTABLE,PUSH TO BRK  ",NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S28740 R0 ,Production          ,NULL,NULL,NULL,NULL,B ,NULL,150,NULL
528329,7 SEGMENT DISPLAY                            ,COMMON CATHODE                      ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S28329 R0 ,Production          ,NULL,NULL,NULL,NULL,B ,NULL,50,NULL
527202,MOLEX MINIFIT CRIMPING TERMINAL              ,12 CKT PITCH 4.2 MM (NO.0039000038) ,NO,NULL,NULL,NULL,NULL,0,NULL,2,3,NULL,0,NULL,NULL,NULL,0,NULL,S27200 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,NULL,3,NULL
528810,IC HOLDER                                    ,28 PIN (FOR PIC16F873)              ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S28810 R0 ,Production          ,NULL,NULL,NULL,NULL,B ,NULL,10,NULL
529306,LABEL FOR 750V AC CONNECTOR                  ,AG-35-2-906 ITEM 1                  ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S29250 R0 ,Production          ,NULL,NULL,NULL,NULL,B ,NULL,10,NULL
526990,CONFORMAL COATING RESIN                      ,NULL,ML,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S26990 R0 ,Production          ,NULL,NULL,NULL,NULL,X ,NULL,1,NULL
528097,METAL FILM RESISTOR 2W                       ,12K  2W                             ,NO,3,7.5,18,NULL,0,NULL,3,2,NULL,0,NULL,NULL,NULL,0,NULL,S28020 R0 ,Production          ,NULL,Resistor                      ,Metal Film                    ,Others                        ,X ,0,0.5,NULL
528017,METAL FILM RESISTOR 0.5W                     ,150 OHM 0.5W                        ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S28020 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,NULL,2,NULL
528021,METAL FILM RESISTOR 0.5W                     ,1K 0.5W                             ,NO,0,0,69,NULL,0,0,0,0,0,0,528 ,NULL,0,0,0,S28020 R0 ,Production          ,NULL,Resistor                      ,Metal Film                    ,Others                        ,C ,1000,0,NULL
528026,METAL FILM RESISTOR 0.5W                     ,10K 0.5W                            ,NO,0,0,190,NULL,0,1225,0,0,0,0,528 ,NULL,0,0,0,S28020 R0 ,Production          ,NULL,Resistor                      ,Metal Film                    ,Others                        ,C ,1000,0,NULL
523004,MS PLATE ST 42W                              ,2MM THICK                           ,KG,163.333,285.833,980,NULL,0,68,1.5,2,0,0,NULL,NULL,0,0,0,S23002 R0 ,Production          ,NULL,Steel                         ,Sheet/Plate                   ,Steel                         ,B ,0,60,NULL
526295,PERMANENT SPACER                             ,EXIM- 50                            ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Production          ,NULL,NULL,NULL,NULL,B ,NULL,2,NULL
525521,EARTHED TERMINAL MARK                        ,AG 35 2 907                         ,NO,100,166.667,400,S    ,0,0,2,3,0,250,525 ,NULL,0,0,0,S29250 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,1000,0,NULL
527575,"CRIMPING SOCKET (I), FORK TYPE,TIN           ",FORK TYPE 1 SQ MM  M3.5 3D-3641     ,NO,NULL,NULL,NULL,NULL,0,NULL,1.5,3,NULL,0,NULL,NULL,NULL,0,NULL,S27501 R0 ,Production          ,NULL,NULL,NULL,NULL,X ,NULL,1.5,NULL
527585,CRIMPING SOCKET (I)  PSD 7450                ,1.5 SQ.MM M6 RING TYPE              ,NO,100,150,400,NULL,0,4221,1.5,3,0,0,527 ,NULL,0,0,0,S27501 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,1000,0,NULL
900568,INSULATED CROCODILE CLIP(RED)                ,NULL,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,10,NULL
526227,ACRYLIC TRANSPARENT SHEET 2 MM THK           ,120 MM X 120 MM X 2 MM              ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Production          ,NULL,NULL,NULL,NULL,B ,NULL,50,NULL
903613,INSTALLATION AND ASSEMBLING OF               ,MOTHER BOARD                        ,NO,NULL,NULL,NULL,A    ,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Consumable          ,NULL,NULL,NULL,NULL,C ,NULL,500,NULL
521602,STATOR LAMINATION                            ,AD-11-2-115                         ,KG,1500,10500,36000,T    ,0,1883,3,0.5,0,0,521 ,NULL,0,0,0,S21602 R1 ,Production          ,NULL,NULL,NULL,NULL,B ,4500,0,NULL
903614,THERMOCOL SHEET                              ,1000 X 450 X 25 MM                  ,NO,NULL,NULL,NULL,A    ,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Consumable          ,NULL,NULL,NULL,NULL,X ,NULL,50,NULL
903615,NYLON WASHER                                 ,OD:17MM  ID:12.8MM  THICKNESS:2.1MM ,NULL,NULL,NULL,NULL,A    ,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Consumable          ,NULL,NULL,NULL,NULL,C ,NULL,15,NULL
903616,CLOTHED COVER                                ,14 X 10 CM                          ,NO,NULL,NULL,NULL,A    ,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Consumable          ,NULL,NULL,NULL,NULL,X ,NULL,10,NULL
903617,CLOTHED COVER                                ,12 X 10 CM                          ,NO,NULL,NULL,NULL,A    ,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Consumable          ,NULL,NULL,NULL,NULL,X ,NULL,10,NULL
903618,CLOTHED COVER                                ,11 X 8 CM                           ,NO,NULL,NULL,NULL,A    ,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Consumable          ,NULL,NULL,NULL,NULL,X ,NULL,10,NULL
